,subject,title,content
11,react-native,React Native 에서 Navigation param 을 사용해서 값을 전달할 경우 화면 렌더링이 잘 안되는 문제,"React Native 고수님들께 질문이 있습니다.ㅠㅠ 현재 HomeScreen에서 리스트들을 보여주고 DetailScreen으로 navigation.navigate를 통해 페이지를 이동하면서, 리스트의 요소를 params로 전달해주었습니다. (리스트 데이터는 리덕스 스토어의 값) DetailSreen에서 데이터를 받아와서 잘 렌더링을 시켜주었는데 DetailScreen에서 어떤 이벤트를 통해 받아온 요소의 리덕스 스토어의 값을 업데이트 시켜주었더니, HomeScreen에서는 잘 업데이트가 되지만 DetailScreen에서는 업데이트가 바로 되지 않고 한번 나갔다 들어와야 업데이트가 되어있습니다.. 일단 setParams라는 메서드를 통해서 DetailScreen에서도 업데이트를 시켜서 구현해주긴 했으나, 원래 navigation으로 이동 시 업데이트가 안되는 것이 맞는지 궁금합니다ㅠㅠ"
12,react-native,react native 초기 셋팅,npx react-native init 프로젝트명 으로 실행했는데 react-native run-android하니까 @react-native-community cli-platform-android native_modules.gradle' line 213에서 오류가 났다고 뜨는데 아무리 해봐도 안돼서요.. react 는 17.0.2 react-native는 0.68.2로 진행중입니다 알려주실 천사분 계신가요 ㅜㅠ?
13,react-native,react-native Render Error,"Render Error requireNativeComponent: ""BVLinearGradient"" was not found in the UIManager. 라고 뜨는데 뭐가 문제 인가요... 검색해서 뜨는거 다 해봐도 해결이 안 돼요"
14,react-native,react-native-file-access 알 수 없는 빌드 에러,"안녕하세요~ 이번에 react-native-file-acccess라는 라이브러리를 설치했는데 react native iOS는 빌드가 잘되는데 안드로이드만 빌드가 안되고있어요 ㅠㅠㅠ 에러 문구는 이렇게 나옵니다 /Users/xxxx/xxxxxxxxxxxx/xxxxxx/app/node_modules/react-native-file-access/android/src/main/java/com/alpha0010/fs/NetworkHandler.kt: (49, 33): Using 'body(): ResponseBody?' is an error. moved to val 리액트 네이티브 버전은 0.64.3입니다 혹시 해결 방법 아시는분 있나요? 몇 시간째 아무것도 못하고 있어요 ㅠㅠ"
15,react-native,[React Native] 아이폰에서 푸시 메시지가 앱을 켤 때에만 뜰 때가 있어요,"안녕하세요 react-native로 개발 시, 푸시 메시지 관련해서 질문이 있습니다. 저는 지금 푸시 메시지 기능 구현을 위해 ""@react-native-firebase/app"": ""^18.7.3"", ""@react-native-firebase/messaging"": ""^18.7.2"", ""@notifee/react-native"": ""^7.8.2"", 를 사용 중인데요. 그런데 아이폰에서 앱이 백그라운드 상태일 때(앱이 아예 종료된 상태까지 포함) 푸시 노티가 잘 보이다가도 어떨 때는 앱을 켜야만 그제서야 푸시 노티도 함께 보이는 현상이 발생하고 있습니다. 문제는 동일한 아이폰 기기인데도 간헐적으로 이런 현상이 발생한다는 것인데요. 정확히 어느 조건일 때 이런 현상이 발생하는지 아직 찾지 못한 상황입니다. 혹시 비슷한 문제를 해결해보신 분 계실까요? 관련 링크를 첨부드립니다. https://github.com/invertase/notifee/issues/990"
16,react-native,[react-native-auto-scrolling] duration 적용이 안됩니다.,"https://www.npmjs.com/package/react-native-auto-scrolling 이미지 auto 스크롤을 적용하기 위해 라이브러리를 사용하고 있습니다. 위에 링크로 들어가서 readme 설명대로 이미지 컴포넌트에 duration을 적용했습니다. 그런데 에러만 발생하고 duration이 바뀌지 않네요.. <AutoScrolling style={styles.scrolling1}> <Image style={styles.image} delay={0} duration={6000} source={require(""./assets/merry-christmas-png.png"")} /> </AutoScrolling> 다른 라이브러리를 써야할까요? 해결책 아시는분 답변 부탁드립니다..!"
17,react-native,"in react-native cli, No Firebase App '[DEFAULT]' has been created - call firebase.initializeApp()","안녕하세요 운영체제 windows, react-native cli, android를 사용중입니다. 구글링을 해도 도저히 안나오길래 질문을 드립니다.. firebase react native auth, app 홈페이지에서는 해답이 없더라구요... 혹시 해결방법 아시는분들 계신가요 ㅠㅠ"
18,react-native,react-native component ui 질문,"안녕하세요 react-native 를 개인적으로 공부하다가 ui 부분이 헷갈리네요 공식사이트에서 ui 컴포넌트를 찾아보면 몇개 없더라구요 외부 ui 컴포넌트에는 Nativebase , React Native Elements,React Native Paper,React Native UI Kitten 등 여러가지가 있는데요. 실무에서는 공식 사이트의 ui 컴포넌트만 가지고 사용하나요? 아님 외부 ui 컴포넌트를 이용하나요? 답변 감사합니다."
19,react-native,React Native android emulator 질문있습니다.,"native 공부중에 제가 React Native Debugger를 다운받아서 사용할려고 하는데, 사진과 같이 Menu에 Debug 혹은 debug js remotely 가 없더라구요 Open Debugger 누르면 filpper 다운 받으라고 하는데... 연결을 못해서 console를 못보면서 하니 어떻게 해야할까요? 기기는 ( android 13.0 Tiramisu 사용중입니다.)"
20,react-native,프론트엔드로 커리어를 결정했는데 고민이 있습니다. 조언부탁드립니다.,"안녕하세요. 문과 배경을 가진 신입 개발자입니다. 대학에서 문과를 전공하던 중, 진로에 대한 확신이 서지 않아 6개월 동안 Spring을 중점으로 한 국비 교육을 이수한 후, 100명이 근무하는 IT 회사의 R&D 부서에 입사하게 되었습니다. 이제 한달 조금 넘었네요. 입사 후 첫 주된 업무로는 React Native를 맡게 되었는데, 처음에는 React와 React Native에 대한 경험이 없어 조금 걱정스러웠습니다. 그럼에도 불구하고 실제로 프로젝트를 진행하면서 프론트엔드의 매력을 느꼈습니다. 원래 백엔드를 지망했던 저로서는 예상치 못한 반전이었습니다. 시간이 조금 지나서 프론트엔드로 커리어 방향을 결정했습니다. 현재 회사에서는 기존 React Native 프로젝트의 유지보수 및 다음 프로젝트가 Spring 기반으로 진행될 예정이라고 들었습니다. 이에 따라, 제가 프론트엔드 업무를 지속적으로 볼 수 있을지에 대한 불안감이 생겼습니다. 저의 목표는 2년 내에 대기업으로 이직하는 것입니다. 그렇기 때문에 지금이라도 프론트엔드에 대한 전문성을 높이고 싶습니다. 현재 React와 React Native에 대한 기본적인 지식은 어느 정도 갖추었지만, ES6와 같은 JavaScript의 깊은 이해도는 아직 부족합니다. 이제 어떤 공부를 중점적으로 먼저 해야 할지 고민 중입니다. React에 대한 깊은 이해를 더 해야 할까요? 아니면 ES6를 중점적으로 공부하여 코딩 테스트 준비도 함께 할까요? 조언 부탁드립니다"
21,react-native,react native로 dart api를 사용하고 싶습니다.,react natvie로 dart api를 활용한 미니프로젝트를 진행하려고 합니다. 그런데 api 사용을 위해서 각 기업의 고유번호를 받아오는 과정에서 api를 호출하면 zip파일을 받게됩니다. 여기서 문제입니다. 그동안 json으로만 받아봐서 zip파일은 경험이 없습니다. react native에서 api호출시 zip파일로 받아서 저장하는 방법이 있을까요? 서버없이 구현하고 싶습니다. 제가 해보니 axios.get으로 받을경우 CORS오류가 발생됬습니다.. react 혹은 react native로 api 호출시 zip파일을 받아서 저장하는 방법을 알고계신다면 알려주시길 부탁드리겠습니다.
22,react-native,React Native CodePush 배포 중 궁금증이 있습니다!,"안녕하세요 :) React Native 개발자분들께 궁금한 점이 있어 질문 올립니다. 보통 RN앱은 CodePush를 사용해서 핫픽스나 유지보수 등의 목적으로 배포를 진행하는데, 신규 feature 개발로 인한 라이브러리 추가 혹은 Native쪽 소스코드를 수정하였을 때에는 스토어 배포를 해야 앱에 적용되는 것으로 알고 있습니다. 여기서 궁금한 점! 신규 feature 개발로 라이브러리를 추가하였을 때 앱 업데이트를 필수로 해야하는데, 사용자가 만약 앱 업데이트를 하지 않고 CodePush에 업데이트된 버전만 받게 되면 해당 추가된 페이지에서 충돌이 나지 않을까 하는 의문이 생겼습니다. 또, 스토어에 업데이트를 했다 하더라도 CodePush에 업데이트를 해주지 않으면 이전에 올려둔 Codepush 앱 버전만 사용자가 보게 될텐데, 다른 RN 개발자분들은 스토어 배포와 Codepush 배포를 어떤 방식으로 진행하게 되는지 여쭤봅니다!"
23,react-native,[react-native] MutableRefObject<undefined> is not assignable to type LegacyRef 타입 에러가 발생합니다.,"react-native, typescript로 개발하고 있습니다. ref를 선언해서 ScrollView에 전달 하려는데 타입 에러가 발생합니다. 에러 내용 MutableRefObject<undefined>' is not assignable to type 'LegacyRef<ScrollView> | undefined'. 동작은 잘하지만 빨간줄이 생겨서 혹시 이 에러 해결해보신 분 있으실까요?"
24,react-native,React Native 포트폴리오로 React 개발자로 지원해도 될까요?,원래는 리액트 개발자를 준비하다가 사이드프로젝트에서 RN 개발자들만 구하셔서 RN쪽 포트폴리오를 준비하게 되었습니다. 요즘 취업사이트를 들어가보니 RN은 신입을 잘 구하지 않더라구요🥲 그래서 예전에 React 개발자로 인턴경력 + RN 포폴 경력으로 다시 중고신입으로 지원서 넣어보려고 하는데 포폴이 React Native여도 React 개발자로 지원해도 될까요..?
25,react-native,rn에서 스크린 이동 시 변수 값 넘겨주는 방법?,react-native에서 스크린 이동 관련 param 넘기는 방법에 대해 궁금합니다. 1. navigation.navigate 나 navigation.push 이외에 params을 전달해주는 방법이 있나요? (ex. 항상 같은 param이 들어가는 screen이라서 push나 navigate 할때마다 의미없는 param 추가 로직이 들어가고 있어요) 2. 현재 스크린말고 이전 스크린에 param을 넘겨줄 수 있나요?
26,react-native,react-native에서 floating button구현,react-native에서 floating button을 구현하려는데요 floating button 영역 바깥을 클릭하면 button이 닫히는 형태를 구현하려고 합니다. react에서는 position fixed하고 left 0 top 0 width 100% height 100% 하면 배경영역이 설정이되는데 react-native는 어떻게설정하나요? touchableWithoutFeedback인가? 이걸 해봐도 floating button 컴포넌트 안에서의 영역만 잡더라고요 .. 자식 컴포넌트어서 스크린의 전체 영역을 잡는 방법 알려주세요!
27,react-native,JAVA를 안써봤는데 Kotlin을 입문해도 괜찮을지 고민입니다.,"안녕하세요. 2년차 30살 프론트엔드 개발자입니다. 저의 기술 스택은 React, React Native, Flutter, VueJS 등등 한 번씩 프로젝트로 겪어봤습니다. 이 중에서 Flutter로 업무 방향성을 잡고 나아가고 싶다는 마음이 큽니다. Flutter와 더불어 Native 언어인 Kotlin을 입문하고 싶은데, JAVA를 한 번도 안써봤는데 지금부터 입문해도 괜찮을까요?"
28,react-native,react-native의 TextInput에서 입력을 연속되게 하는 방법,react-native에서 To Do List를 만드는 연습을 해보고 있습니다. react-native의 컴포넌트들을 사용하다 보니 어렵네요. 웹에서 사용하는 input태그와 react-native의 TextInput태그도 많이 다른것 같아요. TextInput에서 입력을 완료하고 나서 확인을 누르면 연속되게 할 일을 입력할 수 있도록 바로 TextInput으로 focus를 해주려고 합니다. 그런데 확인을 누르면 input영역을 다시 터치해서 focus를 잡아줘야하네요. useRef를 사용해서 onSubmitEditing에서 ref.current.focus()를 해주어도 소용이 없습니다. 혹시 방법이 있을까요??
29,react-native,react native의 전망에 대해서..,"현재 react native를 사용해서 모바일 앱을 개발하고 있습니다. 처음에는 react native라는 프레임워크를 사용했을 때 안드로이드와 ios 앱을 한번에 개발할 수 있다는 점으로 인해 매력적으로 느껴졌습니다. 그런데 어느 순간 react 버전이 업데이트될 때마다 안드로이드, ios와 호환성 문제가 자주 발생하는 것을 자주 경험했고, 무엇보다도 오픈소스 패키지를 사용할 때마다 언젠간 패키지의 호환성 문제가 발생할 수 있고 그 패키지를 개발한 개발자의 적극적인 업데이트를 기대할 수 없다는 것을 깨달았습니다. 그래서 앞으로도 react native가 크로스 프레임워크로서의 매력도가 높은지 이제는 솔직히 잘 모르겠습니다. 혹시 모바일 개발자 중 5년이상 경력을 갖고 계신 분이시라면, 혹시 앞으로의 react native의 전망에 대해서 어떻게 생각하시나요? 그리고 특히 flutter 개발자시면, flutter에서는 이러한 문제에 대한 걱정이 많이 해소가 되는지 의견을 좀 부탁드립니다."
30,react-native,상품 등록 - 키워드 알림 구현하는 방식에 대한 조언을 부탁드립니다!,"안녕하세요! 일단 저는 비개발 직군인 그로스 PM 입니다 :) 저희 앱서비스는 React Native 프레임워크에 Node.js 언어를 사용 중인데요! 유저 간에 서로 상품을 거래할 수 있는 서비스입니다. 유저가 키워드 알림을 등록해 놓으면 -> 해당 키워드가 포함된 제목을 가진 상품 게시글이 등록되었을 때 푸시 알림을 보내고 싶습니다. (User ID - Keyword 테이블 구성 필요) 그런데 문제는 상품 게시글이 등록될 때마다 유저-키워드 테이블을 검사하면 서버에 과부하가 오지 않을까 하는 걱정이 있습니다. 그리고 현재 저희 서비스에는 Elasticsearch 엔진이 적용되어 있지 않습니다. 지금까지 조사한 바로는, 1. 유저가 키워드 알림으로 등록한 텍스트를 '가변 배열' 안에 넣어 둔다. 2. 상품 게시글이 등록될 때, 타이틀 텍스트 정보만 'Notification Center'에 등록한다. 3. 키워드가 들어 있는 가변 배열의 요소를 돌면서, 어떤 키워드가 Notification Center를 통해 받은 텍스트 속에 있는지 확인한다. 4. 해당하는 키워드가 발견된다면 매칭되는 유저에게 푸시 알림을 보낸다. 제가 '가변 배열'과 'Notification Center'에 대한 이해가 부족하다보니, 이렇게 하면 서버 과부하 문제가 좀 덜어지는 게 맞는지 판단이 어렵습니다... 혹은 작업을 백그라운드에서 하는 방법도 있는 것 같은데요, 게시글이 발행되었음을 알리는 이벤트를 생성한 다음, 백그라운드 작업(큐 or 스케줄러)에서 해당 이벤트를 가져와서 처리합니다. 이렇게 하면 서버 부하가 완화되고 알림 전송 시간도 최적화할 수 있다고 합니다. 개발자 분들의 시선에서 납득이 가는 솔루션일까요?! 혹은 더 간단한 방법이 있는지 알려주셔도 좋을 것 같습니다. 긴 글 읽어주셔서 감사합니다 :)"
31,react-native,react-native 물리적 버튼 제어,"안녕하세요 열심히 삽질을 하다 질문드립니다. android,ios 물리적 버튼 전원버튼,볼륨 up,볼륨 down 버튼이 눌렸을때 이벤트를 받고 싶습니다. 현재 라이브러리로 테스트 했지만 진전이 없네요. react-native-keyevent : key 이벤트가 올줄알았지만 리스너가 작동을 안함. react-native-volume-manager : 볼륨을 제어되나 볼륨up,볼륨down 인지 확인이 불가 선배님들 혹시 볼륨up, 볼륨down, 전원버튼 눌렸을때 이벤트 제어가 가능한 라이브러리 알고계신거 있으신가요?"
