,subject,title,content
10,포트폴리오,3년차 프론트엔드 포트폴리오,"2022년 4월에 커리어를 시작한 프론트엔드 개발자입니다 개발경력은 아직 만으로 2년이 조금 안 되었구요 (이 경우에 3년차라고 말하는게 맞는건가요..?) 신입 이후에 제 이력서와 포트폴리오를 업데이트하지 않아서 아주아주 늦은 신년계획으로 해보려고 하는데요 만약 이직한다면, 같은 프론트엔드 직무로 이직하려고 하는데요 경력직들은 포트폴리오를 굳이 하지 않아도 된다는 의견이 있어서 질문해봅니다 신입때는 포트폴리오를 꼭 준비하라고 하던데, 경력직들은 포트폴리오 굳이 하지 않나요..? 경력기술서만 준비하면 될까요?"
11,포트폴리오,경력직 포트폴리오는 어떻게 작성하나요?,안녕하세요! 2년차 주니어 프론트 개발자입니다. 올해부터는 이력서를 꾸준히 최신화가 목표라서 작성하다가 포트폴리오는 어떻게 작성해야 하는지 감이 잡히질 않아서 질문을 작성하게 되었습니다. 제가 생각해 본 경력직 포트폴리오는 회사 내에 업무에 대해 조금 더 자세하게 어떻게 문제를 해결했는지를 더욱 자세히 작성해야 하나 싶습니다. 1. 제가 생각한 형식이 맞을까요? 2. 만약 맞다면 이력서 내에 작성하는 것이 좋을지 또는 이력서가 아닌 따로 포트폴리오를 작성하는 것이 좋은지? 예를 들면 웹으로 포트폴리오를 만들고 링크를 이력서에 첨부하는 형태로 생각했습니다! 3. 1번이 맞다면 경력기술서와 다른 부분이 있는 건가요?
12,포트폴리오,디자이너 포트폴리오 주제잡기 고민..,안녕하세요! 올해 졸업예정을 앞두고 있는 UX/UI디자이너 취업준비생 입니다. 대학 3학년이후로 프리랜서와 학교 수업을 병행하며 팀프로젝트로 포트폴리오를 쌓아왔는데.. 졸업하고보니 쓸만한 개인 포트폴리오가 없다는 어려움이 닥쳤습니다 ㅜㅜ 취업을 위해 개인 포폴을 2-3개라도 빨리 만들어야하는데 마음이 조급해서 그런지 괜찮은 주제거리를 잡아서 집중할수가 없네요 ㅜㅜ 개인 디자인 포트폴리오 제작하신 선배님들은 프로젝트를 어떻게 시작하셨나요? 어떤 고민을통해 주제를 잡아야할지 조언 부탁드리겠습니다 ㅜㅜ🙇
13,포트폴리오,경력 이직 포트폴리오 작성법,"si를 다니고 있는 주니어 입니다. 이제 막 입사했지만 언젠가 서비스 기업으로 이직하고 싶다는 생각을 하는데요, 여기서 쓰는 기술 스택은 생각했던 것처럼 올드하더라구요... 그래서 이걸로 포트폴리오가 될까? 경력 이직 포폴은 무슨 내용이 들어가는걸까? 궁금해졌습니다. 당장 이직할 건 아니지만, 1) 타겟 하는 기업의 기술이나 도메인을 활용한 프로젝트가 필요한지 2) 필요하다면, 회사에서의 플젝 이외의 사이드 프로젝트도 괜찮은지 3) 경력 이직 포폴에 주니어 시절 포폴에 들어있던 학부생 수준 프로젝트도 기입을 하는 지 가 궁금합니다. 그 외에도 경력 이직 포폴은 보통 어떻게 쓰거나 준비하시는지 조언 부탁드립니다!"
14,포트폴리오,신입 AI 개발자 취준 포트폴리오는 어느수준이 되어야 할까요?,"안녕하세요! 신입 AI 개발자 취준 포트폴리오에 대한 궁금증이 생겨 질문하게 되었습니다. 일반적으로 석/박사 과정을 거치지 않고 신입 ai 개발자를 목표로 취준을 하게되면 굉장히 어렵다는 말을 주변에서 자주 듣고 저 역시 같은 케이스에 해당합니다. 그렇다보니 포트폴리오 준비에 굉장히 막막함을 느끼는데요, 이미 해당 직군으로 재직하고 계신 개발자분들이나 혹은 비슷한 케이스로 취업에 성공하신분들께 조언을 좀 구하고 싶습니다. 저는 NLP를 다루는 AI 개발자로 방향을 잡았고 AI쪽에 대한 공부를 독학으로 해왔으며 현재는 포트폴리오 준비를 하고 있는 상황입니다. 제가 구하고자 하는 조언은 아래와 같습니다! - 회사에서 요구하는 신입 ai 개발자의 최소 역량이 궁금합니다. ( 일반적으로 각 회사마다 job description이 다르고 이에 맞춰 준비하는것은 알고있습니다만, 아무래도 공통적으로 요구하는 최소한의 수준이 있지 않을까 해서 여쭤봅니다) - 포트폴리오에서 어필하면 좋은 점이 있을까요? ( 저의 얕은 안목으로는 프로젝트를 진행하면서 보고 배운점, ""이 프로젝트를 진행하는 과정 속에서 ~~~한 부분에 문제가 발생했고, 이를 ~~~하게 해결하였다""와 같은 내용이 기술되면 좋다고 들었습니다. 방금 말씀드린 내용을 포함해서 혹시나 더 강조하면 좋을 내용이 있는지 궁금합니다) 최대한 구체적으로 쓰려고 했는데 잘 전달될지 모르겠네요. 현업 개발자분들의 솔직하고 현실적인 피드백 부탁드리겠습니다 :D 감사합니다."
15,포트폴리오,"프론트엔드 취준 이력서,포폴 고민","안녕하세요. 현재 부트캠프 다니는 학생입니다. 취업준비를 위해 포트폴리오, 이력서 비중을 둬야하는 것은 알지만 ""포폴을 만들때 어느정도의 수준까지 만들어야 얼어붙은 취업시장의 경쟁력이 있는 포폴이 되는지 궁금""합니다 포토로폴리오 같은 경우 현재 부트캠프 외에 팀원들과 따로 만들고 있지만, 취업시장의 기대치에는 부족함을 느꼈습니다. <분리수거 배출방법 알려주는 프로젝트> typescript, styled-componets, zustand, firebase 등만 사용해서 진행하였는데 아주 간단하다보니 트러블슈팅도 없었고, 더 나아가 분리수거와 관련된 api를 활용하고자 했는데 해당 api도 없어서 분리수거 관련 퀴즈 기능, 동영상 추가 기능을 만들어볼 계획이고, moking data인 배출방법, 로그인, crud만 있는 프로젝트입니다.."
16,포트폴리오,패키지디자인 포트폴리오 질문과 전망,"안녕하세요, 패키지디자인 직무로 취업하려는 28살 취준생입니다. 4년제 미대졸업생이고 디자인전공은 아니에요. 졸업 후에 디자인으로 직무 틀고서 학원에서 툴 배우고 책이랑 유투브, 강의 등으로 이론공부를 했습니다. 하지만 그거에 비해 실제 작업량은 턱없이 부족하고 아직 갈길이 멀다 생각이 드는데 아무래도 나이도 있고 지금 선택과 집중을 안하면 취업이 너무 늦어질것 같아 하루라도 빨리 포트폴리오 만들고 올해안에 취업을 목표를 잡은 상태에요. 패키지 디자인중에서 화장품패키지위주로 작업하여 포폴을 만들고자 하는데 제가 전공자도 아니고 비전공자라 어떻게 기획하고 만들어야할지 막막하기만 하네요. 현재 계획은 먼저 온라인으로 이론 및 실무 강의들으면서 작업물 만들고 포트폴리오 학원에 가거나 과외를 받을생각입니다.(이게 최선의 루트인지도 모르겠네요ㅠㅠ) 포폴제작에 앞서서 궁금한 점은, 패키지 디자인이라하면 식품이나 제약 등 모든 패키지를 아우를 수 있는 작업물을 여러개 만들어야 하나요? 아니면 한가지 카테고리를 정하고 해당 카테고리 작업물로만 구성해야하나요? 또, 포트폴리오에 작업이 최소 몇가지 들어가는게 좋은가요? 한우물 파듯이 화장품패키지만 만들어도될지 걱정이에요... 요즘 ui ux가 대세고 이쪽으로 이직도 많이 하시던데 패키지디자인 전망이 괜찮을까요?"
17,포트폴리오,"신입 프론트엔드 포트폴리오가 너무 학생같은 느낌으로 진지하지 않다는 피드백을 받았는데, 조언을 주실 현직자분들 있을까요?","안녕하세요! 국비 6개월 수료 후 이력서 포트폴리오 만들어서 구직중입니다. 면접은 두번정도 다녀왔고 건너건너 현직자가 계시다고 해서 조언을 구하려 포트폴리오를 보내드렸는데, 너무 학생같고 진지하지 않은 느낌이라는 피드백을 받았습니다. 다녀온 면접에서는 포트폴리오가 자질구레한게 없고 깔끔해서 마음에 든다는 피드백도 한번 받았구요. 진지하지 않다는 느낌은 아마 디자인상의 문제같은데, 그래도 현직자분들 입장에서는 어떤지 좀 더 듣고싶은 욕심이 나서 도움을 청해봅니다! 어떤 말씀이든 가감없이 남겨주시면 정말 감사할것 같습니다. 메일주소 남겨주시면 포트폴리오와 함께 메일 드리겠습니다. 감사합니다."
18,포트폴리오,포트폴리오 클론토딩도 괜찮을까요?,웹퍼블리셔를 준비하고 있습니다 자체제작 포트폴리오 1개가 있고 두번째 포폴을 만들려고 하는데 디자인 구상하는게 힘들어서 클론코딩을 해볼까하는데 클론코딩도 포트폴리오로 제출해도 괜찮은가요? 클론코딩은 연습으로만 하고 포트폴리오는 자체제작으로만 하는게 좋을까요?
19,포트폴리오,프론트엔드 이력서 포트폴리오 질문있습니다.,안녕하세요 현재 프론트엔드 개발자로 취업을 위해 공부중에 있습니다. 그리고 이력서도 한번 넣어 볼려고 하는데 가지고 있는 포트폴리오는 학원에서 같이 만든 포트폴리오라 개인 포트폴리오를 만들려고 하는데 어떤걸 만들면 되는지 잘 생각이 나지 않습니다. 그리고 저는 실력에 대해 자신이 조금 없어서 간단한거라도 만들어도 되는지 궁금하고 이력서에 대해 조언도 부탁드리겠습니다.
20,포트폴리오,산업기능요원 보충역 게임 개발자,"안녕하세요. 게임 개발자가 되는 것을 목표로 공부 중인 인서울 컴공 3학년 학생입니다. 공익 대신 게임 회사에 산업기능요원으로 취업해서 경험을 쌓고 싶습니다. 내년 초에 일을 시작하고 싶습니다. 그런데 진로를 늦게 결정한 탓에 스펙이 정말 하나도 없습니다(학점은 약 3.9로, 무난한 것 같네요). 1. 제가 알기로는 포트폴리오, 코딩테스트, 면접이 필요한데요, 외에도 준비해야 할 것이 있을까요? 코딩테스트나 면접은 대충 준비할 수 있다 쳐도, 포트폴리오에 대한 것은 감이 잡히지 않습니다. 우선 방학 때 들으려고 유데미에서 언리얼 엔진 강의 2개(클라이언트 하나, 서버 하나) 구매했습니다. 2. 포트폴리오 준비를 위해서 3학년 2학기를 휴학하고, 밀도있게 학원, 부트캠프 등을 다녀야 하나요? 아니면 학기 중에 혼자 온라인 강의 들으면서 포트폴리오를 준비해도 되나요? 긴 글 읽어주셔서 감사합니다. 많은 조언 부탁드립니다."
