,company,job,title,question,answer
12,(주)백패커,IT/웹/통신,"인터뷰 2회 분위기 너무 좋고 연락 담당해주신 hr 매너 엄청 좋음""","갈등 있었던 사례 집요하게 물어봄. 인성 되게 많이 보는 듯 했고, 기업 가치관과 비숫한지 보는듯",갈등 사례 크게 없어서 요동없이 그냥 무난하게 대답함
13,펫박스(주),IT/웹/통신,"압박면접이고 답변할때마다 한숨쉼
스피드퀴즈같이 질문하며 답변이 다끝나지도않았는데 말끊고 질문또시작함""","전 직장 부서와 인원 (부서별로 자세히물어봄)
매출
연봉상승 후 퇴사이유
이직하면 경력으로 안쳐주는데도 왜이직을했는지
공백에 뭐했는지, 여성 육아나 휴직 등 사회시선있는데 두렵지않은지? ,오피스, 메신저툴 뭐사용했는지,

경력란에 알바경력 썼다고 왜쓰셨어요? 안쓰는게나을거같은데요?라고함 그건 쓰고싶은사람마음 아닌가요?

궁금한점물어보라고했는데...","원하는 답변이아니면 답변을 무시하는거같음
면접시작부터 기분이나빴으며 면접보고난 후에도 기분이 최악이였음"
14,(주)수영사랑,IT/웹/통신,"안쪽의 회의실 같은곳에서 팀장님 외 1명과 면접봄.정 우리가 뭐하는 회산지아는가 쇼핑몰이 어떻게 돌아가는지 아는가 등 질의응답""",쇼핑몰이 어떻게 돌아가는가 우리가 뭐파는곳인가 회사 디자인에 고치고 싶은부분이 있는가,어려운분위기의 면접은 아니었음
15,(주)마블프로듀스,IT/웹/통신,"문자/유선으로 서류합격 안내 후 자율복장으로 편하게 1:1면접""",반복적인 업무일 수 있다 / 야근 어떻게 생각하냐 / 관련 업무 해본적있냐,편한 분위기에서 면접 진행되어서 진행될수록 긴장감이 낮아졌음
16,(주)바잇미,IT/웹/통신,"- 지원 후 다음날 문자 연락 옴
- 바로 일정 잡아줌""","- 이전 직장 퇴사 사유에 대해 면밀히 질문함
- 업무 관련 내용 많이 물어봄","다른건 둘째치고 정해진 기간 내에 결과 회신 주기로 하고 안주다가 직접 연락하니 스벅 아아 쿠폰 하나에 쿠폰 내에 불합격 관련 내용 기재해서 띡 보내고 끝ㅋㅋ
약속한 기간에 먼저 연락을 줬더라면 괜찮았겠지만 결과 회신이 없어 연락한 문자에는 답변이 없고 먹고 떨어지라는 것 같은 쿠폰 전송에 기분 나쁘고 어이 없었음..ㅋㅋ"
17,(주)스타웍스컴퍼니,IT/웹/통신,"원래부터 알고 있던 브랜드여서 지원했고, 며칠만에 연락와서 면접 봄. 실무자 면접 후 대표 면접 바로 진행""","브랜드를 인지하고 있었는지, 브랜드의 문제점이 무엇인지, 어떤 점을 개선하면 좋을지에 대한 질문","의아합니다. 실무진 면접 후 바로 대표 면접 진행했고 총 2시간 정도 소요되었습니다. 중간중간 허를 찌르는 질문도 있었지만 면접에 맞지 않는 사적인 질문이 많았고, 단순한 심심이, 말상대가 된 느낌이였습니다. 오랜 면접 시간에도 불구하고 불합격했고, 결과적으로 더 크고 좋은 회사에 붙어서 오히려 다행이었지만 면접 경험이 유쾌하진 않네요."
18,(주)제이슨그룹,IT/웹/통신,"연락 후 면접일정 잡고 면접진행, 1차 면접만 진행.""","자기소개, 개발 다루는거 어떤거까지 해봤는지, 개발 지식에 관한 내용들 주로 물어봄","자유로운 분위기속 면접이였으며, 질문하신 내용이 이해가 안가 역으로 제가 물어봤는데 그에 관한 답변을 면접관분께서 하지 못함..."
19,에스케이스토아(주),IT/웹/통신,"면접 진행 아주 느리고
면접 과정은 무난 했습니다
인적성도 무난""",구내식당 및 연봉협상에 관한 질문 집이 가까운지 결혼 계획,있는 사실 그대로 말했고 다른곳에 비해 굉장히 루즈한폌
20,(주)프레시코드,IT/웹/통신,"인터뷰 1번 진행했고 다대일로 진행됨 직무보단 경험위주 질문이 많았음""",전공에 대한 질문 전공과 직무의 불일치 사유 이직 사유 직무를 여러개 경험한 것에 대한 문의,모두 솔직하게 답변함
21,(주)올트,IT/웹/통신,"개발에 대해 잘 알고 있는 실무진과 팀장이 면접관으로 들어오셨습니다.
회사에 대해서 상세하게 알려주시고, 어떤 개발을 하는지도 설명해 주셨습니다.""","SI/SM의 차이점이 무엇인가?
새로운 AI 기술에 대해서 아는 바를 말해 보시오
챗 GPT를 어떻게 활용하고 있는가",어려운 질문 보다는 실제로 사용할 수 있는 것들에 관해서 주로 질문해 주셨습니다.
22,(주)나나네이처,IT/웹/통신,"면접 분위기는 나쁘지않았던것 같음
그냥 일반적으로 많이 하는 질문들이였음
지원동기, 전회사 퇴사사유, 어떤일들 했었는지
등등""","기억에 남는 질문 딱히 없었던것같음
굳이 생각해보자면 연봉",경기도권이라 그런지 아니면 회사가 그런건지 연봉이 낮은편이라고 생각했음
23,컨섹,IT/웹/통신,"해당 직무에 대한 연관성 및 업무를 잘 수행하고 빠르게 적응 가능한지에 대한 가늠을 위한 질문 다수 받음""",내가 말한 답변에 대한 신빙성을 확인을 위해서 진행한 몇가지 간단한 기습질문,무난한 면접이였고 크게 부담스럽진 않아서 편하게 진행했습니다
24,(주)람스타일컴퍼니,IT/웹/통신,"전화로 면접을 봤었습니다
차분한 분위기에서 진행됐던 걸로 기억하고 대답을 잘 들어주셔서 편안하게 말할 수 있었던 것 같습니다""","1년이 지나서 정확히 기억나지는 않지만
마케팅이 무엇인지에 대한 질문과 해당 경험이 있는지 물어보셨던것으로 기억합니다","제가 인생 첫 면접이라 전화로 했는데도 대답을 잘 못 했습니다
그래도 끝까지 잘 들어주셔서 편안한 분위기 속에서 면접 잘 마쳤던 기억이 납니다
면접 질문은 지금 생각해보니 그렇게 어렵지 않았던 것 같습니다
다만 현업 경험이 없는 신입 분들은 어렵다고 느낄 수 있겠네요.
조금은 본질적인 질문이니까요"
25,헬스앤뷰티(주),IT/웹/통신,"1. 채용사이트를 통해 이력서,자기소개서,포트폴리오 제출 후 일주일 내로 면접 가능한지 연락 받음(전화로)
2. 날짜와 시간 전달 받고 면접 보러 갔는데 사무실은 엄청 조용하고 누가 왔는지 다들 관심없음 3....""","웹디자이너로서 html,css,js를 다룰줄 아는지(기본적인 지식이 있어서 관리 가능 여부 파악), 패키지 디자인 해본적 있는지, 자사 홈페이지를 보았을 때 디자인 적으로 어떤지","다대다 면접이 아니라서 부담이 없었고 유튜브에서 본 면접관,면접자의 그런 분위기가 아닌 옆에 앉아 대화하는 듯한 굉장히 수월한 면접이었음
대표님이 옆에서 다 듣고 보고 계심"
26,(주)라포랩스,IT/웹/통신,"경력 사항 및 프로젝트 위주로 물어봄
즉석에서 문제를 주는 편 (사고 과정을 보는듯)""","경력사항 꼬리질문 위주
퀸잇에서 해보고 싶은일 물어봄","회시 분위기가 편해보이긴 한데 동아리 느낌이남
면접 질문이 어렵지는 않은데 컬쳐핏을 많이 보는 편인듯"
27,마주(주),IT/웹/통신,"문자로 연락와서 일정 조율 하고 면접 보러감 회사환경은 나쁘지 않아 보였음""","전회사에서 한 업무
성격
친구들과의 관계
평소 성격
엠비티아이","계속 성격에 대한 이야기를 해서 이상했음
업무에 대한 이야기는 전혀 안하고 평가 당하는 느낌이였다"
28,(주)디홀릭커머스,IT/웹/통신,"지원 후 바로 연락받아서 면접 진행했습니다. 일주일 내로 인사팀에서 연락해 주셨습니다. 매우 빠르게 모든 과정이 이루어졌습니다.""","언제부터 출근 가능한지
엑셀 잘 다루는지
궁금한 내용 질문",계약직 면접은 어렵지 않았습니다.
29,(주)웹이즈,IT/웹/통신,"서류 넣고 빨리 연락왔었습니다. 면접후 당일날 합격결과를 받았고, 빠른 출근 원한다고 했었습니다.""","무슨 색 좋아하는지, 동물 키우는지, 어떤 상황을 제시하고 해결 어떻게 할건지",이력서에 평가 체크 목록을 그려놓고 시작했습니다.
30,(주)인사이트드림,IT/웹/통신,"경력직이라 그런지 질문을 하기보다 받는 위주였음""",꿈이 뭐냐고 물어본 것 외에는 없었음,긍정적인 분위기였음
31,(주)구하다,IT/웹/통신,"리멤버로 면접제안와서 수락후 면접진행. 그때재직중여서 퇴근후 면접볼수있도록 시간배려 해주셨습니다""",그동안 프로젝트할때 어떤식으로 했는지. 구하다 프로덕트 장단점.,상당히 편한 분위기에서 진행되었고. 친절하게 응대해주시고 그동안 경력에 존중받는 느낌이 들었습니다
32,(주)에스에스엘케이에이치,IT/웹/통신,"이전 회사가 어디?
이전 회사에 무슨일?
급여(수습기간 3개월 90프로), 빨간날 쉬는날,
근무시간(조출 가능)""","시급은 최저시급이고, 3개월 월급은 90프로 지급한다
그리고 없음",여기는 사회 초년생들 경험삼아 알바로 하는게 좋은회사
33,(주)정인에프엔씨,IT/웹/통신,"매너없었던 대표님과 시간 낭비 제대로한 면접이었습니다.""","- 면접통보 : 문자, 전화, 메일로 통보가 아닌 갑자기 대표님 두분에서 카톡방을 만들어서 면접 가능하냐고 물어봄.

- 사무실 분위기 : 사무실인지 창고인지 구분 안되는 지저분함, 공기탁함, 어두움, 에어컨 고장, 전기나감, 대표 자리에서 직원들 모니터가 다 보이는 배치도, 정말정말 정신 사나울정도로 지저분함..

- 면접질문 : 이력서에 적힌...",복지 아무것도 없고 최저급여에 대기업처럼 면접 보려고 합니다.(사실 대기업도 이렇게까지 면접 안봅니다. 경험자입니다.) 진짜 사무실 환경이 너무 열악합니다. 건강 나빠질거 같아요.
34,(주)티쿤글로벌,IT/웹/통신,"공적인 내용보다 사적인 내용이 더 주가 됐던 인터뷰였습니다""","책을 많이 읽는가, 글쓰기는 잘하는가와 같은 내용",다소 기술적인 문제는 없어 어렵지 않았다
35,(주)부스터스,IT/웹/통신,"면접관련해서 안내해주시는 분이 친절하게 안내해주셔서 회사의 이미지가 더 좋아보였음""","전 직장에서 동료들의 평가, 가장 친한 친구들의 특징, 업무의 순서 선택 기준",면접 분위기를 편안하게 조성해주셔서 덜 긴장하고 좀 더 하려고 했던 이야기를 잘 전달할 수 있었음
36,(주)보석같은사람들,IT/웹/통신,"채용 사이트에 올라온 공고 보고 서류지원, 면접 후 합격""","어떤 일을 하는지 알고 왔는가
프로그램 숙달이 어느정도 되는가
일할 때 어떤 스타일인가","정말 솔직하게 있는 그대로 다 대답했습니다
프로그램은 웬만큼 다 다룰 줄 알아서 자신있었습니다"
37,월드컵토이(주),IT/웹/통신,"사람인 지원 후 연락와서 면접 봤습니다.""","딱 하나 있는데 엑셀을 다룰줄 아냐길래 기본 정도는 한다했더니
필터를 해보라고 했었네요 ㅋㅋㅋ 필터,, 그거 누구나 할수있는,,",쉬웠습니다.
38,(주)엑스바엑스,IT/웹/통신,"과제전형이었는데 와이파이 연결하고 하다보니 40분안에 구현해야했습니다. 구현이 끝난다음 가벼운 면접을 봤었습니다.""",이력서에있던 프로젝트 위주로 물어봤습니다.,기술면접보다는 가벼운 커피챗
39,(주)시크헤라,IT/웹/통신,"대표가 아닌 다른팀 팀장이 면접 봤음
내용은 보편적이었음""","업무실력 위주의 질문이라 딱히 기억안남
포트폴리오 참고한 면접",평범한 면접이었다. 회사가 직원개디 생각보다 작은 느낌이었음
40,(주)로댄어패럴,IT/웹/통신,"전화면접으로 짧게 진행하고 일주일뒤에 대면면접 잡혀서 면접보러 갔습니다. 전화면접은 웬만하면 다 붙는거 같다는 생각이 들었어요. 면접관(2), 면접자(1)로 진행이 되었고 면접분위기는 그냥 보통이였어요. 그리고...""","지원동기, 내 성격, 공백기동안 뭐했는지 물음, 자격증 공부하면서 어려웠던 부분",자소서 위주로 질문하셨어요.
41,플라워트리,IT/웹/통신,"가까운 버스정류장에 직원분이 데리러 와주셔서 감사했습니다.
업무어떤걸 해왔는지, 혈액형""",면접때 혈액형 AB형과는 안된다며 난생 처음겪는 탈락 이유......,후기보니 그럴만한 이유가있음
42,(주)브랜드엑스코퍼레이션,IT/웹/통신,"1층 로비에서 10분정도 대기 후 면접 진행자와 함께 이동하여실무자와 30분정도 진행하였습니다.""","난이도가 있지는 않았으며, 팀원 회사직원들과의 협동심을 중요시 하는것같았다.",결과는 통보해주면 좋을거같다.
43,멜로우네이쳐,IT/웹/통신,"이직사유와 경력에 대해서 질문주셨습니다.어려운 질문은 없었습니다""",장점이 뭔지 물어보셨는데 긴장해서 무슨말 했는지 기억이 안나네요,늦은시간에도 친절하게 면접을 해주셔서 감동했습니다.결과는 모르겠지만 만족했습니다
44,(주)98도씨,IT/웹/통신,"면접 분위기 좋음 / 질문을 충분히 생각할 시간을 주고 천천히 답변할 수 있음 / 면접 분위기 풀어주려 노력함""",스트레스 푸는 방법 / 본인의 성격 / 어떤 업무 원하는지,대체로 편안한 분위기여서 좋았음
45,Shopee,IT/웹/통신,"해드헌터 연락으로 봤고 이력서 제출 후 1차 면접 일정 잡아 HR담당자와 진행하였음""","현 직장 주요 업무, 이력서에 있던 창업 관런 내용 세부 경험 질문, 퇴사 사유 및 지원 동기 등 특별히 색다른 질문은 없었음","면접 때 면접관이 늦게 들어오기도 하고, 전반적으로 먄접 경험에 있어서 프로페셔널한 느낌을 받진 못했음. 딱딱한 면접 보다는 커피챗 같은 캐주얼한 면접이었음. 그 후에 합/불합 여부나 피드백 등을 전달받지 못하여 매우 의문으로 남는 면접 경험이 되었음."
46,(주)레벨13,IT/웹/통신,"1차 실무진 면접, 2차 대표님 면접으로 구성되어 있으며 2차 면접까지 진행했습니다.""","전 직장에서 근무했던 업무 성과와
본인이 합격한다면 이런 업무들을 하게 될 거 같은데
이에 대해 어떻게 생각하는지 등의 업무와 연관된 질문을 주로 받았습니다.","어떤 업무를 진행했고 이런 경험들이 룩핀에서도 강점이 될 수 있다는 것을 어필하는 방향으로 답변하였습니다.
비교적 편안한 분위기로 진행되었습니다."
47,(주)지니웍스,IT/웹/통신,"1대1이었고 무난하고 빠르게 끝났음.
필요한 질문만 받았다는 기분,압박면접 같은 것도 없었음.""","전 회사에서 어떤 일을 했는지, 주변과 잘 어울리는지, 스트레스를 받을 때 어떻게 해소하는지, 나에 대한 주변인들의 평가가 어땠는지.",그냥 개인 경험에 비추에 무난하게 대답했고 생각보다 물흐르듯 지나감.
48,(주)마켓보로,IT/웹/통신,"지원한 부서 팀장급 인사 2명과 인사팀 1명과 함께 3대1 면접을 진행함. 대체적으로 편안한 분위기 속에서 자기소개 및 회사 지원 동기 등과 질의응답 시간을 갖음.""","고객관리방법에 대해서 구체적으로 질문함. 고객을 어떤 경로로 발굴했고, 어떻게 만나서 어떤 식으로 관리하였는지, 세일즈 리드타임은 어떠하였는지 등에 대해서 상세하게 질문함.",편안한 분위기 속에서 업무 역량과 관련된 질의응답을 진행함. 푸드테크에 대한 관심있는 사람이라면 다녀볼만한 회사.
49,(주)체리퍼플,IT/웹/통신,"관련 문자 안내받고 일정 맞춰서 가고 붙으면 문자로 입사서류 안내함""",자기소개와 지원동기와 운전 여부 이전 회사에서 무엇을 했는지 물어봄,면접관님이 편한 분위기로 이끌어주셨으며 친절했음
50,(주)엔티렉스,IT/웹/통신,"전화로 면접시간 조율했습니다. 2대1면접""","술 좋아하나요
담배피나요
낚시같은거 좋아하나요",면접자에 대한 궁금증보다는 회사어필이 심함
51,(주)플레시크,IT/웹/통신,"잡코리아 지원 - 유선 연락으로 면접 제안 - 문자로 면접 일정, 복장 등의 정보를 보내줌""","1. 5년후 10년후의 이 회사에서 본인의 모습
2. 본인이 지원한 직무를 제외하고 하고싶은것
3. 그외에 질문이 너무 많았어서 기억이 잘 안남","면접은 1시간 20분 정도 진행했고
가벼운 스몰토크는 15분 안쪽이였던것으로 기억 그 외 나머지는
대표님 본인이 준비해온 질문 및 이력서 내용을 보고 질문
기업규모가 큰 회사는 아니나 직원을 뽑는데 매우 신중하다고 느꼈으며
규모가 큰 회사에서 받을법한 질문들(?)이 많아서 면접 중간에 당황을 좀 했으며
면접 소요시간이 길다보니 피로감이 좀 있었다"
52,(주)쇼핑타임,IT/웹/통신,"먼저 연락와서 면접 보러 갔습니다. 회사에가면 회의실 겸 창고 같은 공간이 있는데 거기서 이사, 팀장과 단독 면접을 진행했고 최종합격 했습니다.""","1. 회사 사이트 들어가 봤는지
2. 회사 주요 상품 중 이만기가 모델인 쏘팔메토 영양제에 대해서 아는지
3. 포트폴리오 보면서 왜 이렇게 디자인했는지",딱히 면접을 잘 본 것 같지는 않은데 그냥 합격했습니다. 정말 이상하지만 않으면 그냥 합격시켜주는 것 같습니다.
53,(주)혜민생활건강,IT/웹/통신,"면접관 자체가 개발을 모름.
모를 수 있다 생각됨. 근데 막무가네임.""","리눅스 다뤄봤냐?
내부 로컬 서버 다뤄봤냐?
개발 외 적으로 디자인같은거 해봤냐?",개발자를 뽑는게 맞는건가 생각했음
54,(주)미르인더스트리,IT/웹/통신,"알바몬 채용 공고에 이력서 넣으면 면접 진행 후 결과 발표 진행했습니다.""",따로 심층 질문은 없고 경력사항에 대해 물어봤습니다.,해당업무에 대해 설명을 잘해줬습니다.
55,골드팡,IT/웹/통신,"전화면접 -> 본부장 -> 대표이사, 실무진
입사지원 당일 18시 넘어서 전화가 왔으며 다음날 면접 일정을 통보함""","자기소개
출근 가능 일자
퇴사사유

출근하기로한 내정된 사람이 있다는 걸 면접때 알았음

내정자가 출근 안아면 하라고 함

더이상 말이 필요없는 수준 이하의 기업입니다.",면접관 교육 좀 받으세요!
56,(주)펫츠랜드,IT/웹/통신,"사장님이 편하고 친절하심. 다른 직장 재직중이라 주말 면접 요청드렸는데 흔쾌히 시간 내어 주셨음""","브랜드를 혼자서 기획부터 론칭하는데 몇 개월 걸릴까요?
혼자 브랜드 론칭할 수 있으면 사업할듯요...","사장님이 직접 아아 타주시고 편하게 이야기 나눌 수 있었어요. 저는 강아지를 워낙 좋아해서 관련 상품 디자인을 꼭 하고 싶어 지원했는데, 다양한 카테고리 상품을 디자인 해볼 수 있을거 같아 좋을듯 합니다."
57,(주)인디앤드코리아,IT/웹/통신,"대표 1대1 면접진행 , 면접 발표 약 3주 뒤 연락 옴. 후기에 면접발표가 늦다는 얘기가 있어서 예상은 했습니다""","근무경력에 대한 질문 위주였음
이전 직장들에서는 어떤 업무를 했는지, 왜 그렇게 했는지... 앞으로 이 회사에서 어떤 업무를 하고싶은지 등의 비전을 묻는 질문들은 없었음",평이했습니다
58,Alibaba.com,IT/웹/통신,"알리바바그룹을 통해 이력서를 지원하면 1주일 정도 검토시간을 거치고 한국 알리바바닷컴에서 연락이 옴. 면접은 총 3회로 모두 대면면접이었고 hiring manager-country manager-hr 단계로 진행됨.""","1. 한달에 고객사 미팅 몇개까지 할 수 있는지?
2. 입사하면 영업을 어떤식으로 진행할 것인지?
3. 지금까지 영업을 어떻게 해왔는지. 그리고 이전회사에서의 성과",면접은 다소 평이한 느낌이었고 특이한 점은 country head 면접단계에서 통역을 끼고 면접을 봄.(중국어-한국어) 의사소통 시간이 두배로 걸려서 면접이 한시간반 가량 소요. 동기부여가 확실한 헌터 스타일의 사람을 원하는 느낌이었음.
59,(주)비엘스튜디오,IT/웹/통신,"서류 지원하고 일주일 안으로 연락 와서 바로 면접 날짜 잡고 면접 결과도 1-2일 뒤에 바로 연락왔습니다.""",지원동기 말고 딱히 어려웠던 질문은 없었습니다.,이야기 잘 들어주시고 분위기도 편안해서 면접 보기 수월했습니다.
60,(주)난다,IT/웹/통신,"서류합격 후 담당자분께서 문자로 면접일정•장소 알려주심""",이직 이유 / 왜 선택했는지 / 일하게 되면 앞으로의 방향 등 물어봄,1대1 면접으로 상담하는 것 처럼 진행되어 분위기가 편했음
61,(주)조이젠,IT/웹/통신,"서류전형 -> 1차 면접 -> 최종결과""","왜 MD 업무를 해야하는지, 상품기획에 있어서 추구하는 방향성, 앞으로 소싱하고 싶은 분야",단순 질문과 답변이 오가는 딱딱한 면접은 아니고 1:1로 편하게 대화를 하는 분위기에서 면접 진행하여 면접관과 이야기를 하고 온듯한 느낌.
62,(주)페이프로,IT/웹/통신,"인터뷰 횟수는 한번으로 당일 면접을 보고 3일 뒤에 결과가 나왔음""","html 구조 문제, scss 활용법, javascript 숙련도","1:1 면접에 면접 분위기가 좋았고, 가벼운 마음으로 진행함"
63,(주)블랙업,IT/웹/통신,"팀장급과 일대일 면접으로 진행 됨 회사의 규율이나 복지에 관해 이야기를 많이 해주고 궁금한 점을 충분히 물어 볼 수 있는 뷴위기였음""",자신의 업무가 아닌 다른 업무도 할 수 있는지 물어봤음,예감이 좋으면 붙을거임 원하는 연봉을 말 했을때 반응이 안좋았음 원래 좀 적게 쥬는 듯함
64,라쿠텐,IT/웹/통신,"메일로 일대다 면접 링크를 보내주셨습니다.
편안한 분위기 속에서 진행됐습니다.""","프로젝트 관련 설명
메모리 할당 없이 A, B swap
인턴 경험에 대한 설명",영어 면접이라 당황했지만 편안한 분위기를 만들어주셨고 문제를 계속 이어가는 느낌을 받았습니다.
65,(주)헤리티지벤처스,IT/웹/통신,"좋은 사무실에서 일대일로 면접 봤고, 포폴 위주로 답변""","딱히 기억에 남는 질문은 없었는데, 태도를 좀 더 중요시 하는 것 같았음.","일단 기가 세보이셨고, 같이 일하기에 쉽지 않겠다.. 라는 생각이 들었음"
66,(주)아트라미,IT/웹/통신,"지원 후 메일로 답변이 왔고, 시간 및 장소 모두 메일로 확정했습니다. 중간에 시간변경이 한번 있기는 했습니다. 사무실 내부 회의실에서 면접을 진행했고 1차, 2차로 진행되었습니다. 1차는 실무진, 2차는 대표...""","본인에 대한 소개, 지원하게 된 계기, 스타트업에 핏할 수 있는지에 대한 업무 자세나 가치관 등.","실무 면접은 말그대로 실무수행능력을 위주로, 대표면접은 이 회사에 잘 맞을 수 있는지를 보는 느낌"
67,천하지엘씨(주),IT/웹/통신,"지원 후 일주일 이내 연락옴 면접은 1대1로 진행했음
어려운 질문없이 무난한 진행""",전회사에서 했던 직무위주로 물어보았습니다.,어려움 없이
68,씨비제이스타일컴퍼니(주),IT/웹/통신,"중소기업이다 보니 분위기가 크게 딱딱하거나 무겁진않았다.""",잘하는것 해왔던것 앞으로 잘할수있는지 그냥 기본적인 질문,그냥 경험담 답변해드렸고 연봉을 올려주지않으려는게 눈에보임
69,(주)하나샵,IT/웹/통신,"면접일정 입사일까지 배려해줌. 회사에 대한 자브심이 남다름. 바로 합격여부 알려줌. 인원스에 비해 작은 사무실""",딱히 기억에 안남고 연봉 협상만 기억나고 취미가 뭐냐고 질문받았습니다,엄청 간단한 면접과 회사에 자부심이 있으신듯합니다.좋았어요
70,(주)디지털플래닝,IT/웹/통신,"물어보는게 많았음 편안하게 대해주셨고 1:1 면접이였음""",엑셀 어느정도 하는지 거리 등등 물어보셔습니다,어려운 질문은 없었고 편안하게 해주셔서 좋았음
71,(주)어나더무드,IT/웹/통신,"온라인 지원 후 면접의사 확인 뒤 1차면접이 최종 면접이였습니다.""","지금 까지의 경력
앞으로 하고 싶은 업무
장,단점",1:1 면접 방식으로 편안한 분위기에서 면접이 진행되며 회사 소개 및 앞으로의 방향성에 대해 설명해주었던 점이 좋았던거 같아요.
72,(주)와이오엘오,IT/웹/통신,"면접관은 총 네 분이 들어오셨고 차분한 분위기에서 면접이 진행됐습니다. 면접관분들이 모두 돌아가면서 질문해주셨고 답변할때마다 너무 경청을 잘해주셔서 제일 좋았던 면접 경험이 되었습니다.""",제가 했던 포트폴리오를 기반으로 세세한 질문을 해주셨습니다. (마케팅 관련 경험 질문) 다른 채용관련 플랫폼이나 인터넷에서 면접 예상 질문을 찾을 수 있어서 도움이 되긴했습니다.(면접 가보니 면접질문 유출 금지이긴 했습니다.),자신의 포트폴리오와 포부를 토대로 꼼꼼하게 준비하면 수월하게 답변할 수 있을 것 같습니다. 면접관분들이 경청하시는 태도가 너무 좋으셔서 더욱 자신감있게 답변할 수 있었던 것 같습니다
73,(주)트라이그람스코리아,IT/웹/통신,"이력서 지원후에 1:1 실무자 면접과 임원면접이있습니다.""",업무상 가장 자신이 있는 파트와 자신이 없는 파트 질문,자연스럽게 직무관련 질문이 되서 직무역량평가하는데 좋을것같다거 느낌
