,subject,title,content
10,flutter,앱(Flutter)에서 JSON데이터를 검색하려고 합니다,"안녕하세요 Flutter를 이용하여 식단 및 체성분 관리 앱을 개발 중인 대학생입니다! json형식의 식품영양성분 공공데이터 안에서 사용자가 입력한 식품명 검색어를 기준으로 데이터를 불러오려고 합니다. DB는 Google Firebase를 사용 중이며, 위와 같은 목적으로 데이터를 사용 할 때에 적합하지 않다면 다른 DB를 사용 할 의향도 있습니다. 사용자의 검색어로 시작하는 특정 데이터만이 아니라, 검색어를 ""포함""하는 데이터도 불러오고 싶습니다. 현재 어느 정도 그려 본 방법입니다. 영양성분 JSON 다운로드 ↓ Python을 이용하여 필요한 데이터만 가공 ↓ Firebase Realtime Database / Storage에 저장 ↓ 저장된 JSON을 API 호출을 통해 String으로 불러옴 / 앱 내부에 .json 파일로 저장 ↓ Map으로 변환 후 캐싱 ↓ 사용자가 검색어 입력 ↓ 검색어를 포함하는 데이터만 별도 리스트에 추가 여기서 데이터를 불러오는 과정에서 필터링을 거치지 않는 이유는 Firebase Realtime Database에서는 검색어를 ""포함""하는 것이 아닌, 사전 순으로 검색어 기준 뒤에 있는 데이터만 가능하다고 합니다.. 그래서 결국 JSON파일로 직접 사용하기로 했습니다 혹시나 저의 부족함이 보이시는 분들의 조언과 피드백을 듣고 싶습니다! 더 나은 방법이 있다면 무차별 폭격 및 질문 부탁드립니다! 미리 감사드립니다 (_ _)"
11,flutter,Flutter firebase stream 채팅 데이터다 불러와서 팅기는 문제,Flutter에 firebase stream으로 실시간 채팅 앱을 만들었는데 데이터가 많아지면서 앱이 팅기는 문제가 생기고 있습니다 limite 말고 다른 방법이 있을까요? Future는 data page가 있는데 stream은 없는거 같아서 다른 분들은 어떻게 하나요? 아니면 로컬에 저장하고 사용하나요?
12,flutter,SSAFY(싸피) vs LG DX School vs 네이버 부스트캠프,"인서울 대학의 전자공학과에서 생성형 AI 관련 연구(이미지 생성)로 석사를 졸업 후 29살이지만 자신감이 부족해서 부트캠프를 고려하고 있습니다. (이미지 생성 개발자를 찾는 사람도 없고... 참 연구주제 선택이 후회되네요) 1. SSAFY: 데이터 트랙 / https://www.ssafy.com/ksp/jsp/swp/swpMain.jsp 2. LG DX School / https://dxschool.co.kr/ 3. 네이버 부스트캠프 AI 테크 / https://boostcamp.connect.or.kr/program_ai.html 위 세 가지 중 선배님들은 어떤 부트캠프를 추천하시나요? 그저 바람이지만 데이터사이언티스트 쪽이면 좋겠네요,,, 정보 및 고민: 1. 싸피의 데이터트랙은 이번이 첫 기수입니다. 따라서 정보가 전혀 없는데, 데이터사이언티스트 교육이 아닌 데이터엔지니어 교육일까 걱정이네요. 2. LG DX School또한 첫 기수인데, Java, Spring, jsp/servlet, Flutter이 커리큘럼에 있어 망설여지네요. 3. 부스트캠프는 AI 전문코스이며 CV, NLP, RecSys의 세 가지 선택지가 있습니다. 이미지 생성쪽이 없는게 아쉽네요,,"
13,flutter,Flutter AppLifecycleState 질문이 있습니다.,flutter에서 AppLifecycleState를 이용하여 paused -> resumed 상태로 변경될 때 잠금 화면 위젯으로 이동하게끔 구성하려고 합니다. 다만 이렇게 하면 동작은 되지만 생체인증/업로드 등의 동작을 하더라도 앱을 벗어났다고 판단해서 잠금 화면을 띄워주는 것 때문에 문제입니다. 제가 AppLifecycleState를 잘못 사용하고 있는건가요? 아니면 여기서 추가로 더 로직을 구현해서 예외처리를 해야하는걸까요? 아무리 구글링/스택오버플로우를 찾아봐도 딱히 이런 내용은 없어서 저만 바보인 것 같은 느낌이 드네요 🥲
14,flutter,Flutter web firebase 변경,Flutter 기술을 공부하고 있는 대학생입니다. :) 기존 flutter web project를 git clone한 후에 사용 중이던 firebase 프로젝트를 다른 프로젝트로 변경하려고 index.html파일에 config를 수정했는데 적용이 안돼서요 ! 혹시 이 방법이 아닌가요 ?
15,flutter,[DB 설계] postreSQL 주소 저장,"대학 4학년 재학중이고 현재 스타트업 초기 개발자로 근무를 시작했습니다. 프론트는 flutter, DB는 postresql, 백 프레임워크는 python Django를 이용해 하이브리드 어플리케이션을 개발하고자 합니다. 장소 table을 만들면서 주소 column을 만들어야 하는데, 서울/부산/울산 등 지역별 필터링이 가능하도록 설계해야 합니다. 1. 단순히 textfield 를 하기엔 필터링마다 모든 row의 주소 column에서 해당 단어들을 찾아야 하는 부담이 있고, arrayfield(char)을 하기엔 프론트에서 받아와서 처리하는 것에 어려움이 있을 것 같습니다. 2. 프론트에서 주소 입력하는 형태가 아직 정해지지 않았는데, 아마 도로명 주소 검색해서 선택하고 상세주소를 입력하는 방법을 도입할 것 같습니다. 이 기능을 구현해본 적이 없어 어떤 식으로 DB를 설계하고 입력/저장/출력을 관리하면 좋을지 조언을 구하고 싶습니다. 덧붙여서, 혹시 지도 api 등을 연결해서 주소를 등록하게 되더라도 DB 설계에는 변함이 없는게 맞는건지 궁금합니다. 감사합니다."
16,flutter,커리어리 앱은 어떻게 만들었나요?,"대학교 3학기를 마치고 군 복무 중인 초급 개발자입니다. 커리어리 같은 앱을 만들고 싶은데요. 웹/앱 개발을 위해 풀스택 로드맵을 찾아보니 여러 디자인 프레임워크, 프론트엔드 프레임워크, 백엔드 프레임워크, 데이터베이스들이 있더라고요. 디자인 프레임워크에는 Material UI, Bootstrap, ... 프론트엔드 프레임워크에는 React, Next.js, Flutter, ... 백엔드 프레임워크에는 Spring, Django, Express, ... 데이터베이스에는 MySQL, SQLite, ... 이렇게 여러가지가 있던데 각각 장단점들이 있어서 이중에서 어떤 것을 공부해야 할지 모르겠어요. 저는 Python, C/C++, Kotlin(약간)을 배웠습니다. 제게 필요한 프레임워크는 어떤게 있고 어떻게 찾아야 할까요? 일단은 Material UI, Flutter, Express, SQLite로 해볼까 합니다. 이게 괜찮은 선택일까요?"
17,flutter,JAVA를 안써봤는데 Kotlin을 입문해도 괜찮을지 고민입니다.,"안녕하세요. 2년차 30살 프론트엔드 개발자입니다. 저의 기술 스택은 React, React Native, Flutter, VueJS 등등 한 번씩 프로젝트로 겪어봤습니다. 이 중에서 Flutter로 업무 방향성을 잡고 나아가고 싶다는 마음이 큽니다. Flutter와 더불어 Native 언어인 Kotlin을 입문하고 싶은데, JAVA를 한 번도 안써봤는데 지금부터 입문해도 괜찮을까요?"
18,flutter,Flutter만 가지고가기엔 한계가 있을까요?,"안녕하세요 . 곧 졸업 앞둔 취준생 프론트앤드 개발자입니다. Flutter만 가지고 취직준비를 하려는데 구하는 곳이 너무 조금밖에 없고, 대부분 10명내외의 스타트업이더라구요. 하지만 첫 직장이 나중의 직장에 영향이 있다는 말을 많이 들어서 고민중이에요. 현재 Flutter로 1년정도 개발을 해왔고, 정말 괜찮은 곳을 취직하기 위해선 native중에 하나는 해야하지 않을까 라는 고민을 하고있어요. 취직을 해서도 Flutter로만 계속 가는건 한계가 있을거같아서 이왕 공부해야할거 지금 미리하는게 낫지않을까 라는 생각도 있어요 ㅠ. Flutter만 가지고가기엔 한계가 있을까요?"
19,flutter,"[Flutter] theme: TemeData(primarySwatch: Colors.blue,), 관한 질문","초보 Flutter 입니다. theme: TemeData( PrimarySwatch: Colors.blue,), 이 코드가 전체적인 테마를 파란색으로 한다고 이해했는데 Appbar 부분 색상이 안보이고 제목만 보입니다. 따로 Appbar 배경색을 지정해도 되지만 왜 안되는지 궁금합니다."
20,flutter,[Flutter] 실무에서 flutter 상태관리는 어떤걸 사용하나요?,"찾아보니까 패키지가 엄청나게 많더라구요 provider, riverpod, getx, get_it..... 졸업작품 개발 중 인터넷 상태 앱 전역 검사를 구현하다가, getx를 접하게 되어서 상태관리가 중요하고, 코드를 효율적으로 짤 수 있구나를 깨닫고 공부해보려고 합니다 이 주제 아니어도 flutter와 그 외 실무에 관해서도 조언 받고싶습니다!"
21,flutter,"(웹 프론트 vs 앱) 커리어 선택에 있어서, 시장 크기를 어느 정도 고려해야할까요?","안녕하세요. 저는 Flutter로 현재 근무하고 있고(만 1년 정도), Flutter만으로는 앱개발에 한계가 있다고 생각해서 ios로 이직을 고려하며 swift를 공부하고 있습니다. 그런데 몇 가지 이유로 최근 웹 프론트개발을 고민하게 되었습니다. 1. 일반적으로 기업에서 웹 프론트는 대부분 뽑지만, 앱 포지션은 안뽑는 경우도 많다. 앱이 있다고 하더라도 적극적으로 웹뷰를 사용하거나 RN이 많다(Flutter도 늘어나는 추세) - 제가 관심있는 기업이거나, 혹은 재밌어보이는 회사들이 웹 프론트는 반드시 있고, 앱이 있다고 하더라도 ios보다는 RN이 더 많았습니다. 2. 사용하는 기술이 아니라 어떤 서비스를 만드는지, 어떤 개발 문화를 가지고 있는지가 가고 싶은 회사를 선택하는 기준이 되고 싶다. - 매력적인 서비스/기업을 알게 됬을 때 기술 스택의 제약으로 제 선택 범위를 좁히고 싶지 않아요. 3. 정말로 네이티브로 개발해야 하는 서비스가 얼마나 될까? - PWA 등 네이티브 성능이 필요한 경우가 아니라면 웹으로 충분이 대체 할 수 있는 기술들이 지속적으로 나오고 있고, 최근에 회사/사이드 플젝 에러를 수정하면서 앱 설치나 업데이트를 고려하면 오히려 웹 기반이 나을 수도 있다는 생각을 많이 했어요. 4. 웹 프론트/자바스크립트 생태계는 정말 넓다. - 생태계가 넓어서 그런지 재밌는 논의도 많은 것 같고, 재미있어 보이는 컨퍼런스/교육 프로그램에도 웹 프론트는 항상 있었어요. 비교적 아직 자료가 적은 Flutter를 하다보니 이런 점은 매우 큰 장점으로 생각되었습니다. 또, 이후 서버로도 확장가능하구요. 앱은 정말 재밌지만, 제가 지금 개발하는 기능들은 웹으로도 모두 가능하다는 점이 고민을 더 크게 만드는 것 같습니다. 다른 분들은 어떻게 생각하시는지, 커리어 선택하실 때 시장 크기도 얼마나 고려하셨는지 궁금합니다!"
22,flutter,안녕하세요 프론트엔드 관련하여 질문있습니다,"올해로 3학년인 컴퓨터공학전공 군필 대학생입니다. 슬슬 진로를 결정해야해서 찾아보다가 웹개발이라는 것에 관심을 두게 되었어요. 웹개발도 프론트/백 엔드 풀스택 이렇게 나뉘더라고요? 일단 한번 해보자!싶은 마음에 flutter로 클론코딩해서 앱 하나 만들어보고 spring boot로도 웹하나 클론코딩해서 aws로 배포까지 해봤어요. 해보니 프론트기술쪽에 더 재미를 느끼더라고요. 뭔가 꾸미고 상상한걸 시각화한다는 점에서 큰 매력을 느낀거같아요. 이런걸 좋아해서 제 동기 친구들은 대부분 게임이나 백엔드쪽으로 간다 하던대, 제가 프론트쪽에 관심있다 하니까 살짝 놀라는 눈치더라고요. (전공자가 프론트를?? 백엔드가 더 돈 잘버는데?) 이런 인식때문인가 싶어요. 지금 ai기술이 다 잡아먹느니 뭐니 해서 불안하긴한데 그래도 프론트쪽으로 밀고나가려고해요 한분야에서 탑을 찍는다는 마인드로! 제가 질문드리고 싶은건 무슨 공부를 하면 좋을까요? flutter가 뜬다해서 살짝 공부했던건데 지금 flutter파고 들어도 될까요? html, css, js는 겉핥기식으로만 아는데 css와 js를 마스터하는게 좋을까요? React node.js는 언제 공부하는게 좋을까요? 반응형, 인터렉티브 디자인.. 개념은 아는데 솔직히 어떻게 다루고 만들어야할지도 잘 모르겠네요ㅠ 선배님들의 의견과 조언을 구하고싶어요! 감사합니다"
23,flutter,"웹 프론트 취준생, Flutter로 커리어를 시작해도 될까요?","안녕하세요. 웹 프론트엔드 개발자가 되고싶은 취준생입니다. 현재 공부한 것들은 Javascript와 React 등 웹과 관련된 기술들 위주입니다. 현재까지 해본 팀 프로젝트나 개인 프로젝트도 모두 웹이고요. 최근 입사 제안을 받은 회사가 있는데 몇가지 망설여지는 부분이 있습니다. 1. 원하는 커리어는 React를 사용하는 웹 프론트 개발자인데, 입사를 하게 되면 Flutter로 앱 개발을 먼저 시작해야한다는 점 2. 웹과 관련된 업무를 하게 될 수도 있지만 아직까지는 알 수 없다는 점 Flutter는 정말 이름만 들어본 수준인 문외한이라 금방 배울 수 있을지도 잘 모르겠고 추후 이직에 도움이 될지도 잘 모르겠습니다. 극단적인 가정이지만 입사 시 웹 프로젝트 경험은 없이 앱 프로젝트만 하게 될까 조금 걱정됩니다. 물론 요즘 시장이 너무 어렵다보니 취직을 하는게 쉽지 않다는건 알지만 원하는 커리어와 다르다 보니 고민이 많이 됩니다. 일단 입사를 하고 이직을 준비하는것이 나을까요? 아니면 조금 더 준비해서 원하는 포지션으로 입사지원을 해보는것이 나을까요? 많은 조언 부탁드립니다."
24,flutter,flutter 위젯 빌드 2번 호출되는 현상,"안녕하십니까 flutter로 졸업 작품 앱 개발 중인 대학생입니다! 개발 도중 widget build가 2번씩 되는 현상이 발생합니다. build 내부에서 위젯이 return 되기 이전에 특정 함수가 호출되도록 했는데, 그 함수가 2번씩 호출됩니다. 로직에는 아무런 문제가 없구요, 혹시 몰라 디버깅 로그도 찍어봤는데 역시나 2번씩 찍힙니다. 함수가 페이지를 호출하는거라 사실상 같은 페이지 2개가 호출되는 문제라 타격이 큽니다.. 비슷한 문제를 해결한 경험이 있으신 분들의 조언을 듣고 싶습니다!"
25,flutter,개발자 취준 중 방향 잡기가 너무 어렵네요! ㅠ,"졸업하며 슬슬 취업해야지 라는 생각으로, 채용 사이트 들을 둘러보며 회사들이 어떠한 기술을 필요로 하나 열심히 찾아봤습니다. 생각보다 다양한 기술을 요구하길래 눈앞이 깜깜해지네요 .. ㅠ 리액트를 이용한 웹 (DB+server는 firebase 이용), 사이드 프로젝트를 통한 여러가지 언어와 프레임워크(tizen 워치앱 제작) 이외로 flutter, 안드,스위프트 이용해서 앱개발(취미 + 용돈벌이)를 해왔는데 막상 취업하려니 제가 내세울 것이 없군요 ... ㅠ 포트폴리오 등을 이쁘게 잘 만들었어야 했는데 만들어오지 않았던 것이 후회도 됩니다. 이번에야말로 확실한 방향을 잡고 가상서비스(배포까지가 목표)하는 프로젝트를 만드려고 하는데, 조언을 구하고자 글을 올립니다! 1.react가 익숙하지만, 자바스크립트를 이용(html+css)하는게 좋을까요? 2.서버+DB는 요즘 사용하기 간편한 firebase에 익숙하지만, 스프링부트+AWS 같은 한번도 이용해보지 않은 프레임워크를 사용 해보는게 좋을까요?(백엔드 개발자가 목표입니다.) 3.별개로 조금 고민 중인 것이지만, 시장이 돌아가는 것을 체험해보고 싶은데 부트캠프를 수강하면 도움이 많이 될까요?"
26,flutter,"3년차 개발자, 앞으로의 미래가 고민입니다.","우선 간략히 제 소개를 드리자면 졸업 전 8개월 정도 중소기업에서 C#개발자로 시작하였고, 2년 전 우연한 기회에 Flutter 개발자가 되었습니다. 그 이후로 계속 스타트업~중소기업을 다니며 아직도 Flutter 개발자로 일하고 있습니다. 현시점에 고민인 점은 크게 두가지 입니다. 첫째로는 Flutter만으로 앞으로도 이직할 수 있을까 하는 것이고, 두번째는 연차만 쌓인 사람이 아닌 실력이 쌓인 사람이 되고싶다는 점입니다. Flutter 개발을 하다보니, 아무래도 네이티브를 할 줄 아는 편이 좋겠다는 생각이 듭니다. 만약 퇴근 후 작은 사이드프로젝트를 한다면 네이티브쪽을 공부하는 것이 좋을지, Flutter를 더 깊게 공부하는 것이 좋을지 고민이 됩니다. 또 근본적으로 이젠 더이상 마냥 신입이 아니라는 생각에 개발실력을 키우고 싶다는 생각이 듭니다. 그동안 다녔던 (그리고 현재 다니고 있는) 회사의 특성상 함께 일하는 개발자가 많지 않아 거의 혼자 일을 해왔습니다. 그래서인지 이게 잘 하고 있는 것인지에 대한 의문도 들고, 다른 개발자들은 어떻게 실력을 키우나 하는 궁금증이 들었습니다. 저와 같은 고민을 하고 계시거나, 이미 이 시간을 지나보낸 분들의 의견이 궁금합니다."
27,flutter,flutter web 빌드 할때 index.html,flutter 로 웹 빌드 할 때 생기는 index.html 내부에 <base href=''> 태그는 무얼 의미하나요? 추가로 github page로 배포 했을 때 해당 base 태그를 붙이면 비어있는 화면만 뜨더라구요 주석 처리 할 시 시간이 지나고는 원하는 페이지가 제대로 나왔습니다. github page 로 배포시 어떻게 사용하는지도 궁금합니다
28,flutter,Flutter 코린이 질문,안녕하세요 지금 플러터로 개발에 발을 담근 코린이 인데요 다른이아니라 Stateless나 Stateful위젯 클래스를 빌드를 하면 Widget build(BuildContext context){ return … } 이 빌드 위젯이 쓰일때가 있는데요 여기서 build가 들어가는 위젯에는 왜 ()괄호 안에 String xxx 같은 변수 타입을 지정하면 빨간줄이 뜨는지 설명 해 주실 고수님들 계실까요? 그리고 해결이 된다면 저 build위젯 안에 String xxx 로 ${xxx} 를 이용하여 재사용 할 수 있는 방법도 알려주실 수 있으신지 여쭤봅니다..!
